Jahr,Altersgruppe,Bundesland,Einwohner
2020,0-65,Schleswig-Holstein,30751
2020,0-65,Thüringen,15865
2020,0-65,Baden-Württemberg,139159
2020,0-65,Bayern,160229
2020,0-65,Berlin,48584
2020,0-65,Brandenburg,15172
2020,0-65,Bremen,9372
2020,0-65,Hamburg,26436
2020,0-65,Hessen,76206
2020,0-65,Mecklenburg-Vorpommern,10648
2020,0-65,Niedersachsen,92334
2020,0-65,Nordrhein-Westfalen,217630
2020,0-65,Rheinland-Pfalz,47169
2020,0-65,Saarland,11021
2020,0-65,Sachsen,31407
2020,0-65,Sachsen-Anhalt,15497
2020,0-65,Schleswig-Holstein,31284
2020,0-65,Thüringen,14884
2020,0-65,Baden-Württemberg,143483
2020,0-65,Bayern,167779
2020,0-65,Berlin,51682
2020,0-65,Brandenburg,15087
2020,0-65,Bremen,9755
2020,0-65,Hamburg,27797
2020,0-65,Hessen,78050
2020,0-65,Mecklenburg-Vorpommern,10924
2020,0-65,Niedersachsen,94396
2020,0-65,Nordrhein-Westfalen,224658
2020,0-65,Rheinland-Pfalz,48825
2020,0-65,Saarland,11380
2020,0-65,Sachsen,31869
2020,0-65,Sachsen-Anhalt,15605
2020,0-65,Schleswig-Holstein,31639
2020,0-65,Thüringen,15213
2020,0-65,Baden-Württemberg,144906
2020,0-65,Bayern,171120
2020,0-65,Berlin,54205
2020,0-65,Brandenburg,16278
2020,0-65,Bremen,9710
2020,0-65,Hamburg,28762
2020,0-65,Hessen,78890
2020,0-65,Mecklenburg-Vorpommern,12007
2020,0-65,Niedersachsen,94087
2020,0-65,Nordrhein-Westfalen,227050
2020,0-65,Rheinland-Pfalz,49538
2020,0-65,Saarland,11748
2020,0-65,Sachsen,32933
2020,0-65,Sachsen-Anhalt,16373
2020,0-65,Schleswig-Holstein,31940
2020,0-65,Thüringen,15968
2020,0-65,Baden-Württemberg,148529
2020,0-65,Bayern,175015
2020,0-65,Berlin,58205
2020,0-65,Brandenburg,18449
2020,0-65,Bremen,9993
2020,0-65,Hamburg,30399
2020,0-65,Hessen,81133
2020,0-65,Mecklenburg-Vorpommern,13284
2020,0-65,Niedersachsen,95162
2020,0-65,Nordrhein-Westfalen,231419
2020,0-65,Rheinland-Pfalz,50667
2020,0-65,Saarland,11916
2020,0-65,Sachsen,37470
2020,0-65,Sachsen-Anhalt,18126
2020,0-65,Schleswig-Holstein,32636
2020,0-65,Thüringen,17911
2020,0-65,Baden-Württemberg,155140
2020,0-65,Bayern,183943
2020,0-65,Berlin,67459
2020,0-65,Brandenburg,27205
2020,0-65,Bremen,10257
2020,0-65,Hamburg,32645
2020,0-65,Hessen,85460
2020,0-65,Mecklenburg-Vorpommern,19396
2020,0-65,Niedersachsen,99674
2020,0-65,Nordrhein-Westfalen,239911
2020,0-65,Rheinland-Pfalz,52254
2020,0-65,Saarland,12310
2020,0-65,Sachsen,52581
2020,0-65,Sachsen-Anhalt,25758
2020,0-65,Schleswig-Holstein,34421
2020,0-65,Thüringen,25054
2020,0-65,Baden-Württemberg,151798
2020,0-65,Bayern,179016
2020,0-65,Berlin,68362
2020,0-65,Brandenburg,29049
2020,0-65,Bremen,10152
2020,0-65,Hamburg,32199
2020,0-65,Hessen,84513
2020,0-65,Mecklenburg-Vorpommern,20447
2020,0-65,Niedersachsen,97518
2020,0-65,Nordrhein-Westfalen,232661
2020,0-65,Rheinland-Pfalz,51256
2020,0-65,Saarland,12010
2020,0-65,Sachsen,54302
2020,0-65,Sachsen-Anhalt,26696
2020,0-65,Schleswig-Holstein,33638
2020,0-65,Thüringen,25610
2020,0-65,Baden-Württemberg,154599
2020,0-65,Bayern,182834
2020,0-65,Berlin,69081
2020,0-65,Brandenburg,30712
2020,0-65,Bremen,10262
2020,0-65,Hamburg,32560
2020,0-65,Hessen,85303
2020,0-65,Mecklenburg-Vorpommern,21389
2020,0-65,Niedersachsen,99932
2020,0-65,Nordrhein-Westfalen,236544
2020,0-65,Rheinland-Pfalz,52492
2020,0-65,Saarland,12329
2020,0-65,Sachsen,55700
2020,0-65,Sachsen-Anhalt,27740
2020,0-65,Schleswig-Holstein,34701
2020,0-65,Thüringen,27404
2020,0-65,Baden-Württemberg,148577
2020,0-65,Bayern,177465
2020,0-65,Berlin,67582
2020,0-65,Brandenburg,31586
2020,0-65,Bremen,9810
2020,0-65,Hamburg,31316
2020,0-65,Hessen,82789
2020,0-65,Mecklenburg-Vorpommern,21796
2020,0-65,Niedersachsen,97857
2020,0-65,Nordrhein-Westfalen,231041
2020,0-65,Rheinland-Pfalz,50995
2020,0-65,Saarland,12113
2020,0-65,Sachsen,56658
2020,0-65,Sachsen-Anhalt,27687
2020,0-65,Schleswig-Holstein,34065
2020,0-65,Thüringen,27673
2020,0-65,Baden-Württemberg,147540
2020,0-65,Bayern,175914
2020,0-65,Berlin,65234
2020,0-65,Brandenburg,31216
2020,0-65,Bremen,9494
2020,0-65,Hamburg,30360
2020,0-65,Hessen,81531
2020,0-65,Mecklenburg-Vorpommern,21073
2020,0-65,Niedersachsen,95950
2020,0-65,Nordrhein-Westfalen,226744
2020,0-65,Rheinland-Pfalz,50393
2020,0-65,Saarland,11928
2020,0-65,Sachsen,54193
2020,0-65,Sachsen-Anhalt,26981
2020,0-65,Schleswig-Holstein,33237
2020,0-65,Thüringen,26912
2020,0-65,Baden-Württemberg,142610
2020,0-65,Bayern,169006
2020,0-65,Berlin,63302
2020,0-65,Brandenburg,31942
2020,0-65,Bremen,9130
2020,0-65,Hamburg,29328
2020,0-65,Hessen,78552
2020,0-65,Mecklenburg-Vorpommern,20864
2020,0-65,Niedersachsen,92506
2020,0-65,Nordrhein-Westfalen,218257
2020,0-65,Rheinland-Pfalz,48325
2020,0-65,Saarland,11312
2020,0-65,Sachsen,54349
2020,0-65,Sachsen-Anhalt,26723
2020,0-65,Schleswig-Holstein,32227
2020,0-65,Thüringen,26768
2020,0-65,Baden-Württemberg,141938
2020,0-65,Bayern,168782
2020,0-65,Berlin,60957
2020,0-65,Brandenburg,31557
2020,0-65,Bremen,8784
2020,0-65,Hamburg,28871
2020,0-65,Hessen,79375
2020,0-65,Mecklenburg-Vorpommern,20526
2020,0-65,Niedersachsen,91488
2020,0-65,Nordrhein-Westfalen,217076
2020,0-65,Rheinland-Pfalz,48492
2020,0-65,Saarland,11259
2020,0-65,Sachsen,53127
2020,0-65,Sachsen-Anhalt,26744
2020,0-65,Schleswig-Holstein,32258
2020,0-65,Thüringen,26852
2020,0-65,Baden-Württemberg,140597
2020,0-65,Bayern,169749
2020,0-65,Berlin,59410
2020,0-65,Brandenburg,31921
2020,0-65,Bremen,8985
2020,0-65,Hamburg,28314
2020,0-65,Hessen,78795
2020,0-65,Mecklenburg-Vorpommern,20639
2020,0-65,Niedersachsen,92475
2020,0-65,Nordrhein-Westfalen,217526
2020,0-65,Rheinland-Pfalz,48585
2020,0-65,Saarland,11388
2020,0-65,Sachsen,53503
2020,0-65,Sachsen-Anhalt,26937
2020,0-65,Schleswig-Holstein,32931
2020,0-65,Thüringen,27007
2020,0-65,Baden-Württemberg,143812
2020,0-65,Bayern,173777
2020,0-65,Berlin,58767
2020,0-65,Brandenburg,32695
2020,0-65,Bremen,9086
2020,0-65,Hamburg,28270
2020,0-65,Hessen,81405
2020,0-65,Mecklenburg-Vorpommern,20915
2020,0-65,Niedersachsen,94145
2020,0-65,Nordrhein-Westfalen,222393
2020,0-65,Rheinland-Pfalz,49901
2020,0-65,Saarland,11677
2020,0-65,Sachsen,53954
2020,0-65,Sachsen-Anhalt,26634
2020,0-65,Schleswig-Holstein,34130
2020,0-65,Thüringen,27607
2020,0-65,Baden-Württemberg,142800
2020,0-65,Bayern,172750
2020,0-65,Berlin,57315
2020,0-65,Brandenburg,32348
2020,0-65,Bremen,8646
2020,0-65,Hamburg,28277
2020,0-65,Hessen,81081
2020,0-65,Mecklenburg-Vorpommern,20225
2020,0-65,Niedersachsen,94359
2020,0-65,Nordrhein-Westfalen,220384
2020,0-65,Rheinland-Pfalz,50142
2020,0-65,Saarland,11517
2020,0-65,Sachsen,52403
2020,0-65,Sachsen-Anhalt,26363
2020,0-65,Schleswig-Holstein,34086
2020,0-65,Thüringen,26783
2020,0-65,Baden-Württemberg,143651
2020,0-65,Bayern,171513
2020,0-65,Berlin,55863
2020,0-65,Brandenburg,33491
2020,0-65,Bremen,8498
2020,0-65,Hamburg,28077
2020,0-65,Hessen,81676
2020,0-65,Mecklenburg-Vorpommern,20662
2020,0-65,Niedersachsen,95075
2020,0-65,Nordrhein-Westfalen,221629
2020,0-65,Rheinland-Pfalz,49123
2020,0-65,Saarland,11589
2020,0-65,Sachsen,53594
2020,0-65,Sachsen-Anhalt,26983
2020,0-65,Schleswig-Holstein,34816
2020,0-65,Thüringen,27475
2020,0-65,Baden-Württemberg,135094
2020,0-65,Bayern,164369
2020,0-65,Berlin,51679
2020,0-65,Brandenburg,32225
2020,0-65,Bremen,8090
2020,0-65,Hamburg,26093
2020,0-65,Hessen,78433
2020,0-65,Mecklenburg-Vorpommern,20189
2020,0-65,Niedersachsen,90970
2020,0-65,Nordrhein-Westfalen,209855
2020,0-65,Rheinland-Pfalz,47334
2020,0-65,Saarland,10995
2020,0-65,Sachsen,51338
2020,0-65,Sachsen-Anhalt,25743
2020,0-65,Schleswig-Holstein,33132
2020,0-65,Thüringen,26279
2020,0-65,Baden-Württemberg,132060
2020,0-65,Bayern,161664
2020,0-65,Berlin,49404
2020,0-65,Brandenburg,32247
2020,0-65,Bremen,8008
2020,0-65,Hamburg,25462
2020,0-65,Hessen,77552
2020,0-65,Mecklenburg-Vorpommern,19937
2020,0-65,Niedersachsen,90641
2020,0-65,Nordrhein-Westfalen,207324
2020,0-65,Rheinland-Pfalz,46715
2020,0-65,Saarland,10629
2020,0-65,Sachsen,51384
2020,0-65,Sachsen-Anhalt,25632
2020,0-65,Schleswig-Holstein,33287
2020,0-65,Thüringen,25482
2020,0-65,Baden-Württemberg,131277
2020,0-65,Bayern,160767
2020,0-65,Berlin,47962
2020,0-65,Brandenburg,31093
2020,0-65,Bremen,7896
2020,0-65,Hamburg,24914
2020,0-65,Hessen,76575
2020,0-65,Mecklenburg-Vorpommern,19365
2020,0-65,Niedersachsen,89999
2020,0-65,Nordrhein-Westfalen,207803
2020,0-65,Rheinland-Pfalz,46295
2020,0-65,Saarland,10773
2020,0-65,Sachsen,50193
2020,0-65,Sachsen-Anhalt,24688
2020,0-65,Schleswig-Holstein,33040
2020,0-65,Thüringen,24983
2020,0-65,Baden-Württemberg,131733
2020,0-65,Bayern,159339
2020,0-65,Berlin,45750
2020,0-65,Brandenburg,28394
2020,0-65,Bremen,7940
2020,0-65,Hamburg,24676
2020,0-65,Hessen,76671
2020,0-65,Mecklenburg-Vorpommern,16975
2020,0-65,Niedersachsen,90438
2020,0-65,Nordrhein-Westfalen,208381
2020,0-65,Rheinland-Pfalz,45747
2020,0-65,Saarland,10309
2020,0-65,Sachsen,44668
2020,0-65,Sachsen-Anhalt,22041
2020,0-65,Schleswig-Holstein,33381
2020,0-65,Thüringen,22442
2020,0-65,Baden-Württemberg,129347
2020,0-65,Bayern,156353
2020,0-65,Berlin,43608
2020,0-65,Brandenburg,27055
2020,0-65,Bremen,7871
2020,0-65,Hamburg,23409
2020,0-65,Hessen,74722
2020,0-65,Mecklenburg-Vorpommern,16072
2020,0-65,Niedersachsen,88302
2020,0-65,Nordrhein-Westfalen,203431
2020,0-65,Rheinland-Pfalz,45050
2020,0-65,Saarland,10118
2020,0-65,Sachsen,42618
2020,0-65,Sachsen-Anhalt,21072
2020,0-65,Schleswig-Holstein,32645
2020,0-65,Thüringen,21599
2020,0-65,Baden-Württemberg,132301
2020,0-65,Bayern,158673
2020,0-65,Berlin,42519
2020,0-65,Brandenburg,26407
2020,0-65,Bremen,7699
2020,0-65,Hamburg,23428
2020,0-65,Hessen,75982
2020,0-65,Mecklenburg-Vorpommern,15768
2020,0-65,Niedersachsen,91105
2020,0-65,Nordrhein-Westfalen,206117
2020,0-65,Rheinland-Pfalz,45419
2020,0-65,Saarland,10330
2020,0-65,Sachsen,42123
2020,0-65,Sachsen-Anhalt,21695
2020,0-65,Schleswig-Holstein,32610
2020,0-65,Thüringen,22286
2020,0-65,Baden-Württemberg,131494
2020,0-65,Bayern,157982
2020,0-65,Berlin,41179
2020,0-65,Brandenburg,26979
2020,0-65,Bremen,7782
2020,0-65,Hamburg,22834
2020,0-65,Hessen,76197
2020,0-65,Mecklenburg-Vorpommern,16241
2020,0-65,Niedersachsen,92897
2020,0-65,Nordrhein-Westfalen,208552
2020,0-65,Rheinland-Pfalz,46390
2020,0-65,Saarland,10385
2020,0-65,Sachsen,42470
2020,0-65,Sachsen-Anhalt,22592
2020,0-65,Schleswig-Holstein,33749
2020,0-65,Thüringen,23106
2020,0-65,Baden-Württemberg,141772
2020,0-65,Bayern,170034
2020,0-65,Berlin,42689
2020,0-65,Brandenburg,29896
2020,0-65,Bremen,8224
2020,0-65,Hamburg,23740
2020,0-65,Hessen,81291
2020,0-65,Mecklenburg-Vorpommern,17719
2020,0-65,Niedersachsen,101419
2020,0-65,Nordrhein-Westfalen,225045
2020,0-65,Rheinland-Pfalz,50494
2020,0-65,Saarland,11437
2020,0-65,Sachsen,46506
2020,0-65,Sachsen-Anhalt,25950
2020,0-65,Schleswig-Holstein,36665
2020,0-65,Thüringen,25916
2020,0-65,Baden-Württemberg,152155
2020,0-65,Bayern,183415
2020,0-65,Berlin,46872
2020,0-65,Brandenburg,34974
2020,0-65,Bremen,8783
2020,0-65,Hamburg,25072
2020,0-65,Hessen,87631
2020,0-65,Mecklenburg-Vorpommern,20435
2020,0-65,Niedersachsen,111402
2020,0-65,Nordrhein-Westfalen,245946
2020,0-65,Rheinland-Pfalz,55135
2020,0-65,Saarland,12673
2020,0-65,Sachsen,54184
2020,0-65,Sachsen-Anhalt,30685
2020,0-65,Schleswig-Holstein,41097
2020,0-65,Thüringen,29131
2020,0-65,Baden-Württemberg,157959
2020,0-65,Bayern,190138
2020,0-65,Berlin,47361
2020,0-65,Brandenburg,35580
2020,0-65,Bremen,9107
2020,0-65,Hamburg,25669
2020,0-65,Hessen,91444
2020,0-65,Mecklenburg-Vorpommern,20908
2020,0-65,Niedersachsen,116564
2020,0-65,Nordrhein-Westfalen,256422
2020,0-65,Rheinland-Pfalz,57734
2020,0-65,Saarland,13086
2020,0-65,Sachsen,54119
2020,0-65,Sachsen-Anhalt,30985
2020,0-65,Schleswig-Holstein,42867
2020,0-65,Thüringen,29737
2020,0-65,Baden-Württemberg,168962
2020,0-65,Bayern,204876
2020,0-65,Berlin,49390
2020,0-65,Brandenburg,36965
2020,0-65,Bremen,9740
2020,0-65,Hamburg,26629
2020,0-65,Hessen,97678
2020,0-65,Mecklenburg-Vorpommern,21701
2020,0-65,Niedersachsen,126324
2020,0-65,Nordrhein-Westfalen,280518
2020,0-65,Rheinland-Pfalz,62542
2020,0-65,Saarland,14594
2020,0-65,Sachsen,54457
2020,0-65,Sachsen-Anhalt,32006
2020,0-65,Schleswig-Holstein,47543
2020,0-65,Thüringen,30020
2020,0-65,Baden-Württemberg,176161
2020,0-65,Bayern,213169
2020,0-65,Berlin,51658
2020,0-65,Brandenburg,39086
2020,0-65,Bremen,10302
2020,0-65,Hamburg,28521
2020,0-65,Hessen,102234
2020,0-65,Mecklenburg-Vorpommern,23200
2020,0-65,Niedersachsen,132447
2020,0-65,Nordrhein-Westfalen,293277
2020,0-65,Rheinland-Pfalz,66098
2020,0-65,Saarland,15633
2020,0-65,Sachsen,55371
2020,0-65,Sachsen-Anhalt,32830
2020,0-65,Schleswig-Holstein,50424
2020,0-65,Thüringen,30549
2020,0-65,Baden-Württemberg,179588
2020,0-65,Bayern,217884
2020,0-65,Berlin,51920
2020,0-65,Brandenburg,41256
2020,0-65,Bremen,10348
2020,0-65,Hamburg,28645
2020,0-65,Hessen,103653
2020,0-65,Mecklenburg-Vorpommern,24197
2020,0-65,Niedersachsen,136489
2020,0-65,Nordrhein-Westfalen,299498
2020,0-65,Rheinland-Pfalz,67759
2020,0-65,Saarland,16176
2020,0-65,Sachsen,57214
2020,0-65,Sachsen-Anhalt,34279
2020,0-65,Schleswig-Holstein,52252
2020,0-65,Thüringen,31612
2020,0-65,Baden-Württemberg,183113
2020,0-65,Bayern,218937
2020,0-65,Berlin,53926
2020,0-65,Brandenburg,44229
2020,0-65,Bremen,10665
2020,0-65,Hamburg,28851
2020,0-65,Hessen,105478
2020,0-65,Mecklenburg-Vorpommern,26143
2020,0-65,Niedersachsen,138623
2020,0-65,Nordrhein-Westfalen,306071
2020,0-65,Rheinland-Pfalz,70330
2020,0-65,Saarland,16836
2020,0-65,Sachsen,60493
2020,0-65,Sachsen-Anhalt,35660
2020,0-65,Schleswig-Holstein,52463
2020,0-65,Thüringen,33790
2020,0-65,Baden-Württemberg,181855
2020,0-65,Bayern,216814
2020,0-65,Berlin,55392
2020,0-65,Brandenburg,46057
2020,0-65,Bremen,10688
2020,0-65,Hamburg,27767
2020,0-65,Hessen,105423
2020,0-65,Mecklenburg-Vorpommern,27705
2020,0-65,Niedersachsen,137046
2020,0-65,Nordrhein-Westfalen,304004
2020,0-65,Rheinland-Pfalz,70352
2020,0-65,Saarland,17174
2020,0-65,Sachsen,62869
2020,0-65,Sachsen-Anhalt,37356
2020,0-65,Schleswig-Holstein,51589
2020,0-65,Thüringen,34861
2020,0-65,Baden-Württemberg,184138
2020,0-65,Bayern,219750
2020,0-65,Berlin,56109
2020,0-65,Brandenburg,47839
2020,0-65,Bremen,10561
2020,0-65,Hamburg,28116
2020,0-65,Hessen,105842
2020,0-65,Mecklenburg-Vorpommern,29087
2020,0-65,Niedersachsen,137831
2020,0-65,Nordrhein-Westfalen,307234
2020,0-65,Rheinland-Pfalz,71748
2020,0-65,Saarland,17612
2020,0-65,Sachsen,65391
2020,0-65,Sachsen-Anhalt,38840
2020,0-65,Schleswig-Holstein,52016
2020,0-65,Thüringen,36718
2020,0-65,Baden-Württemberg,181261
2020,0-65,Bayern,216107
2020,0-65,Berlin,55763
2020,0-65,Brandenburg,49232
2020,0-65,Bremen,10304
2020,0-65,Hamburg,26807
2020,0-65,Hessen,103650
2020,0-65,Mecklenburg-Vorpommern,30276
2020,0-65,Niedersachsen,135381
2020,0-65,Nordrhein-Westfalen,300711
2020,0-65,Rheinland-Pfalz,71587
2020,0-65,Saarland,17658
2020,0-65,Sachsen,66116
2020,0-65,Sachsen-Anhalt,40140
2020,0-65,Schleswig-Holstein,50406
2020,0-65,Thüringen,37543
2020,0-65,Baden-Württemberg,174879
2020,0-65,Bayern,208728
2020,0-65,Berlin,52893
2020,0-65,Brandenburg,48701
2020,0-65,Bremen,10095
2020,0-65,Hamburg,24886
2020,0-65,Hessen,99275
2020,0-65,Mecklenburg-Vorpommern,30160
2020,0-65,Niedersachsen,130481
2020,0-65,Nordrhein-Westfalen,287741
2020,0-65,Rheinland-Pfalz,69583
2020,0-65,Saarland,17483
2020,0-65,Sachsen,64899
2020,0-65,Sachsen-Anhalt,39604
2020,0-65,Schleswig-Holstein,47851
2020,0-65,Thüringen,37129
2020,0-65,Baden-Württemberg,171154
2020,0-65,Bayern,204868
2020,0-65,Berlin,49976
2020,0-65,Brandenburg,48009
2020,0-65,Bremen,9521
2020,0-65,Hamburg,23740
2020,0-65,Hessen,96290
2020,0-65,Mecklenburg-Vorpommern,30471
2020,0-65,Niedersachsen,128862
2020,0-65,Nordrhein-Westfalen,281280
2020,0-65,Rheinland-Pfalz,69063
2020,0-65,Saarland,17666
2020,0-65,Sachsen,64764
2020,0-65,Sachsen-Anhalt,39445
2020,0-65,Schleswig-Holstein,46572
2020,0-65,Thüringen,38171
2020,0-65,Baden-Württemberg,165549
2020,0-65,Bayern,195867
2020,0-65,Berlin,47783
2020,0-65,Brandenburg,45873
2020,0-65,Bremen,9290
2020,0-65,Hamburg,22982
2020,0-65,Hessen,92810
2020,0-65,Mecklenburg-Vorpommern,29686
2020,0-65,Niedersachsen,122768
2020,0-65,Nordrhein-Westfalen,274286
2020,0-65,Rheinland-Pfalz,66594
2020,0-65,Saarland,16985
2020,0-65,Sachsen,62060
2020,0-65,Sachsen-Anhalt,38213
2020,0-65,Schleswig-Holstein,44285
2020,0-65,Thüringen,36260
2020,0-65,Baden-Württemberg,158172
2020,0-65,Bayern,188708
2020,0-65,Berlin,45594
2020,0-65,Brandenburg,44734
2020,0-65,Bremen,9042
2020,0-65,Hamburg,21703
2020,0-65,Hessen,89427
2020,0-65,Mecklenburg-Vorpommern,28854
2020,0-65,Niedersachsen,118832
2020,0-65,Nordrhein-Westfalen,265957
2020,0-65,Rheinland-Pfalz,64088
2020,0-65,Saarland,17135
2020,0-65,Sachsen,61432
2020,0-65,Sachsen-Anhalt,37294
2020,0-65,Schleswig-Holstein,42909
2020,0-65,Thüringen,36228
2020,0-65,Baden-Württemberg,149751
2020,0-65,Bayern,178601
2020,0-65,Berlin,41642
2020,0-65,Brandenburg,40945
2020,0-65,Bremen,8661
2020,0-65,Hamburg,20634
2020,0-65,Hessen,84544
2020,0-65,Mecklenburg-Vorpommern,27217
2020,0-65,Niedersachsen,111509
2020,0-65,Nordrhein-Westfalen,251308
2020,0-65,Rheinland-Pfalz,60591
2020,0-65,Saarland,16414
2020,0-65,Sachsen,56653
2020,0-65,Sachsen-Anhalt,34876
2020,0-65,Schleswig-Holstein,40194
2020,0-65,Thüringen,33585
2020,0-65,Baden-Württemberg,144569
2020,0-65,Bayern,172310
2020,0-65,Berlin,39813
2020,0-65,Brandenburg,39742
2020,0-65,Bremen,8590
2020,0-65,Hamburg,19551
2020,0-65,Hessen,82050
2020,0-65,Mecklenburg-Vorpommern,26357
2020,0-65,Niedersachsen,109102
2020,0-65,Nordrhein-Westfalen,244343
2020,0-65,Rheinland-Pfalz,59616
2020,0-65,Saarland,15767
2020,0-65,Sachsen,56272
2020,0-65,Sachsen-Anhalt,34314
2020,0-65,Schleswig-Holstein,39029
2020,0-65,Thüringen,33333
2020,0-65,Baden-Württemberg,140217
2020,0-65,Bayern,164922
2020,0-65,Berlin,38888
2020,0-65,Brandenburg,39333
2020,0-65,Bremen,8099
2020,0-65,Hamburg,18549
2020,0-65,Hessen,78663
2020,0-65,Mecklenburg-Vorpommern,26376
2020,0-65,Niedersachsen,104208
2020,0-65,Nordrhein-Westfalen,234328
2020,0-65,Rheinland-Pfalz,57108
2020,0-65,Saarland,15042
2020,0-65,Sachsen,56972
2020,0-65,Sachsen-Anhalt,34682
2020,0-65,Schleswig-Holstein,36719
2020,0-65,Thüringen,33851
2020,0-65,Baden-Württemberg,131995
2020,0-65,Bayern,154838
2020,0-65,Berlin,38230
2020,0-65,Brandenburg,39290
2020,0-65,Bremen,7849
2020,0-65,Hamburg,17407
2020,0-65,Hessen,74892
2020,0-65,Mecklenburg-Vorpommern,26696
2020,0-65,Niedersachsen,100121
2020,0-65,Nordrhein-Westfalen,223472
2020,0-65,Rheinland-Pfalz,54863
2020,0-65,Saarland,14248
2020,0-65,Sachsen,58865
2020,0-65,Sachsen-Anhalt,35417
2020,0-65,Schleswig-Holstein,35715
2020,0-65,Thüringen,33924
2020,65-75,Baden-Württemberg,126817
2020,65-75,Bayern,150270
2020,65-75,Berlin,37491
2020,65-75,Brandenburg,38500
2020,65-75,Bremen,7571
2020,65-75,Hamburg,16819
2020,65-75,Hessen,72870
2020,65-75,Mecklenburg-Vorpommern,26475
2020,65-75,Niedersachsen,97601
2020,65-75,Nordrhein-Westfalen,217651
2020,65-75,Rheinland-Pfalz,53495
2020,65-75,Saarland,14331
2020,65-75,Sachsen,58121
2020,65-75,Sachsen-Anhalt,34434
2020,65-75,Schleswig-Holstein,35351
2020,65-75,Thüringen,33249
2020,65-75,Baden-Württemberg,121137
2020,65-75,Bayern,143582
2020,65-75,Berlin,36400
2020,65-75,Brandenburg,37661
2020,65-75,Bremen,7260
2020,65-75,Hamburg,15981
2020,65-75,Hessen,68898
2020,65-75,Mecklenburg-Vorpommern,25890
2020,65-75,Niedersachsen,93820
2020,65-75,Nordrhein-Westfalen,205664
2020,65-75,Rheinland-Pfalz,51777
2020,65-75,Saarland,13927
2020,65-75,Sachsen,58120
2020,65-75,Sachsen-Anhalt,34459
2020,65-75,Schleswig-Holstein,33647
2020,65-75,Thüringen,32963
2020,65-75,Baden-Württemberg,120201
2020,65-75,Bayern,143459
2020,65-75,Berlin,35691
2020,65-75,Brandenburg,36518
2020,65-75,Bremen,7163
2020,65-75,Hamburg,16080
2020,65-75,Hessen,69276
2020,65-75,Mecklenburg-Vorpommern,24907
2020,65-75,Niedersachsen,94027
2020,65-75,Nordrhein-Westfalen,202024
2020,65-75,Rheinland-Pfalz,51113
2020,65-75,Saarland,13565
2020,65-75,Sachsen,58861
2020,65-75,Sachsen-Anhalt,33841
2020,65-75,Schleswig-Holstein,33359
2020,65-75,Thüringen,32510
2020,65-75,Baden-Württemberg,115952
2020,65-75,Bayern,137890
2020,65-75,Berlin,36012
2020,65-75,Brandenburg,35326
2020,65-75,Bremen,7209
2020,65-75,Hamburg,15709
2020,65-75,Hessen,67654
2020,65-75,Mecklenburg-Vorpommern,23963
2020,65-75,Niedersachsen,92179
2020,65-75,Nordrhein-Westfalen,194007
2020,65-75,Rheinland-Pfalz,49720
2020,65-75,Saarland,13014
2020,65-75,Sachsen,59752
2020,65-75,Sachsen-Anhalt,32298
2020,65-75,Schleswig-Holstein,33247
2020,65-75,Thüringen,32186
2020,65-75,Baden-Württemberg,115719
2020,65-75,Bayern,138573
2020,65-75,Berlin,37228
2020,65-75,Brandenburg,32951
2020,65-75,Bremen,7142
2020,65-75,Hamburg,16141
2020,65-75,Hessen,68899
2020,65-75,Mecklenburg-Vorpommern,22083
2020,65-75,Niedersachsen,91538
2020,65-75,Nordrhein-Westfalen,192594
2020,65-75,Rheinland-Pfalz,49927
2020,65-75,Saarland,13077
2020,65-75,Sachsen,57014
2020,65-75,Sachsen-Anhalt,31492
2020,65-75,Schleswig-Holstein,33360
2020,65-75,Thüringen,30349
2020,65-75,Baden-Württemberg,112928
2020,65-75,Bayern,134340
2020,65-75,Berlin,34590
2020,65-75,Brandenburg,27788
2020,65-75,Bremen,7157
2020,65-75,Hamburg,16048
2020,65-75,Hessen,67887
2020,65-75,Mecklenburg-Vorpommern,18961
2020,65-75,Niedersachsen,89879
